coords,eco_dump_closest_km,eco_dump_less500m,eco_dump_0.5-1km,eco_dump_1-3km,eco_dump_3-5km,eco_dump_5-10km,eco_dump_10-15km
"('55.594102', '37.664976')",14.393314390602523,0,0,0,0,0,1
"('55.598405', '37.519476')",5.347844725855774,0,0,0,0,2,0
"('55.601004', '37.717178')",17.532850297895727,0,0,0,0,0,0
"('55.602615', '37.584515')",9.236212849709704,0,0,0,0,1,1
"('55.604692', '37.661105')",14.011183341228813,0,0,0,0,0,1
"('55.604866', '37.55593')",7.4171866316861355,0,0,0,0,2,0
"('55.605583', '37.743668')",15.825991907506255,0,0,0,0,0,0
"('55.605858', '37.664731')",14.22961322532153,0,0,0,0,0,1
"('55.606131', '37.411705')",0.6072320448883172,0,1,0,2,0,2
"('55.606945', '37.72538')",16.766308886675866,0,0,0,0,0,0
"('55.607377', '37.705023')",16.755028316970023,0,0,0,0,0,0
"('55.607377', '37.712749')",17.24139886231649,0,0,0,0,0,0
"('55.607956', '37.729035')",16.509994489999286,0,0,0,0,0,0
"('55.608348', '37.546417')",6.774894799036386,0,0,0,0,2,0
"('55.608389', '37.613683')",11.000842794601718,0,0,0,0,0,2
"('55.608816', '37.535412')",6.079615433835925,0,0,0,0,2,0
"('55.612506', '37.749863')",15.112205050835726,0,0,0,0,0,0
"('55.6131349', '37.7484728')",15.15716514488421,0,0,0,0,0,0
"('55.615967', '37.546543')",6.75161721817554,0,0,0,0,2,0
"('55.616127', '37.756587')",14.549906783184936,0,0,0,0,0,1
"('55.617378', '37.411463')",0.9718105725863433,0,1,0,2,0,2
"('55.618336', '37.74964')",14.831989165009285,0,0,0,0,0,1
"('55.618679', '37.586006')",9.248095633965665,0,0,0,0,1,1
"('55.618761', '37.263555')",9.847218016576322,0,0,0,0,1,1
"('55.619467', '37.415344')",0.857714077848936,0,1,0,2,0,2
"('55.621333', '37.303602')",7.386208716979205,0,0,0,0,2,0
"('55.623238', '37.588825')",9.464506908849692,0,0,0,0,1,1
"('55.623427', '37.697963')",16.320178664289905,0,0,0,0,0,0
"('55.62451', '37.652077')",13.44529485134792,0,0,0,0,0,1
"('55.627397', '37.718471')",16.25956164952341,0,0,0,0,0,0
"('55.627663', '37.488953')",3.4543406971304806,0,0,0,1,1,1
"('55.62883', '37.512937')",4.903660200552039,0,0,0,1,1,1
"('55.628932', '37.341843')",5.312571473125366,0,0,0,0,2,0
"('55.630085', '37.655463')",13.722304308954492,0,0,0,0,0,1
"('55.633932', '37.529214')",6.061826600579256,0,0,0,0,2,0
"('55.634812', '37.539715')",6.715846775486105,0,0,0,0,1,1
"('55.636621', '37.60549')",10.750759866746609,0,0,0,0,0,2
"('55.637581', '37.428073')",2.4464796309790655,0,0,1,0,2,0
"('55.63786', '37.429815')",2.456617134296982,0,0,1,0,2,0
"('55.63816', '37.756299')",13.617948626749314,0,0,0,0,0,1
"('55.638175', '37.531765')",6.392909622602775,0,0,0,0,1,1
"('55.640335', '37.309199')",7.712865470112523,0,0,0,0,2,0
"('55.640423', '37.61026')",11.145552986423796,0,0,0,0,0,2
"('55.641773', '37.362869')",4.991954669834877,0,0,0,1,1,1
"('55.641919', '37.677708')",15.31986668071895,0,0,0,0,0,0
"('55.642372', '37.672468')",15.006960660624355,0,0,0,0,0,0
"('55.642977', '37.393074')",3.7653977173982516,0,0,0,1,1,1
"('55.643465', '37.725496')",15.323054117136081,0,0,0,0,0,0
"('55.643744', '37.492284')",4.668658149331992,0,0,0,1,1,1
"('55.644206', '37.490551')",4.628252646371212,0,0,0,1,1,1
"('55.645367', '37.34869')",5.949327754433628,0,0,0,0,2,0
"('55.645553', '37.495779')",4.966795456144288,0,0,0,1,1,1
"('55.647728', '37.65381')",14.004957505227592,0,0,0,0,0,1
"('55.648794', '37.388188')",4.4761097089148585,0,0,0,1,1,1
"('55.649276', '37.660215')",14.439511013942953,0,0,0,0,0,1
"('55.649312', '37.717842')",15.654530465260315,0,0,0,0,0,0
"('55.6495', '37.387846')",4.554090542816889,0,0,0,1,1,1
"('55.649571', '37.400135')",4.202260087156924,0,0,0,1,1,1
"('55.650836', '37.597387')",10.746122013287716,0,0,0,0,0,2
"('55.6522', '37.47304')",4.642736343391099,0,0,0,1,1,1
"('55.652796', '37.474192')",4.736567974370005,0,0,0,1,1,1
"('55.65313', '37.715218')",15.74199120838888,0,0,0,0,0,0
"('55.654823', '37.409011')",4.582593347418688,0,0,0,1,1,1
"('55.655254', '37.609595')",11.6445261238027,0,0,0,0,0,1
"('55.65559', '37.469305')",4.867721771435335,0,0,0,1,1,1
"('55.6561864', '37.516193')",6.713548661812516,0,0,0,0,1,1
"('55.656301', '37.413089')",4.690634893409671,0,0,0,1,1,1
"('55.65724', '37.494548')",5.874165772210578,0,0,0,0,1,1
"('55.658124', '37.602005')",11.339443716967015,0,0,0,0,0,2
"('55.658581', '37.744262')",13.842746569155723,0,0,0,0,0,2
"('55.660374', '37.602049')",11.451570775233614,0,0,0,0,0,1
"('55.660977', '37.514252')",7.010912695907896,0,0,0,0,1,1
"('55.661496', '37.47147')",5.522449005810028,0,0,0,0,1,1
"('55.661547', '37.473923')",5.591556700993432,0,0,0,0,1,1
"('55.661836', '37.516')",7.155905134018464,0,0,0,0,1,1
"('55.6620528', '37.5125239')",7.021780502152881,0,0,0,0,1,1
"('55.662434', '37.58476')",10.602947155538052,0,0,0,0,0,2
"('55.662816', '37.471614')",5.660844135054477,0,0,0,0,1,1
"('55.666086', '37.561688')",9.615245466083815,0,0,0,0,1,1
"('55.666142', '37.511356')",7.312184282197543,0,0,0,0,1,1
"('55.666589', '37.586518')",10.937073089037701,0,0,0,0,0,2
"('55.666868', '37.505678')",7.149644642501791,0,0,0,0,1,1
"('55.668021', '37.508741')",7.369551598189722,0,0,0,0,1,1
"('55.668386', '37.56379')",9.875260023627535,0,0,0,0,1,1
"('55.669544', '37.78783')",10.987516774679658,0,0,0,0,0,2
"('55.67065', '37.6115')",12.517485214485266,0,0,0,0,0,1
"('55.6714126', '37.5485865')",9.359941874297208,0,0,0,0,1,1
"('55.671494', '37.599518')",11.92025270483846,0,0,0,0,0,1
"('55.671555', '37.78962')",10.86259996276671,0,0,0,0,0,2
"('55.6726', '37.464283')",6.535829685235689,0,0,0,0,1,1
"('55.672905', '37.524318')",8.415243833711402,0,0,0,0,1,1
"('55.673138', '37.66627')",15.711445350676625,0,0,0,0,0,0
"('55.67335', '37.51068')",7.915227371327233,0,0,0,0,1,1
"('55.6736287', '37.4948009')",7.393640152698543,0,0,0,0,1,1
"('55.674118', '37.507008')",7.850610013210339,0,0,0,0,1,1
"('55.674671', '37.487712')",7.284895186591038,0,0,0,0,1,1
"('55.675529', '37.598618')",12.118638987207069,0,0,0,0,0,1
"('55.675798', '37.443982')",6.6657925743008315,0,0,0,0,1,1
"('55.6758988', '37.4906266')",7.489718661449019,0,0,0,0,1,1
"('55.676154', '37.536131')",9.183122932457485,0,0,0,0,1,1
"('55.6773', '37.50356')",8.02771885364206,0,0,0,0,1,1
"('55.677837', '37.763638')",12.487468569700715,0,0,0,0,0,2
"('55.678169', '37.580939')",11.396153407007663,0,0,0,0,0,1
"('55.678382', '37.599301')",12.334762024037031,0,0,0,0,0,1
"('55.678707', '37.634631')",14.22639848926452,0,0,0,0,0,1
"('55.678768', '37.578702')",11.328437844631672,0,0,0,0,0,1
"('55.679245', '37.685055')",17.059360837224315,0,0,0,0,0,0
"('55.67928', '37.542428')",9.708234142341539,0,0,0,0,1,1
"('55.68027', '37.515191')",8.706836247650628,0,0,0,0,1,1
"('55.68032', '37.45746')",7.275612809207502,0,0,0,0,1,1
"('55.680935', '37.75373')",12.995144218189225,0,0,0,0,0,2
"('55.681067', '37.48296')",7.81101030616437,0,0,0,0,1,1
"('55.681163', '37.610233')",13.075887947680483,0,0,0,0,0,1
"('55.681194', '37.527696')",9.259718117013428,0,0,0,0,1,1
"('55.681275', '37.718238')",15.02719677951603,0,0,0,0,0,0
"('55.681387', '37.674445')",16.57224575374517,0,0,0,0,0,0
"('55.682645', '37.637434')",14.602039710824638,0,0,0,0,0,1
"('55.682674', '37.650345')",15.303424999237825,0,0,0,0,0,0
"('55.682747', '37.489356')",8.141693247820612,0,0,0,0,1,1
"('55.683239', '37.530939')",9.564918724769798,0,0,0,0,1,1
"('55.683407', '37.555355')",10.601184693888499,0,0,0,0,0,2
"('55.6834388', '37.6950682')",16.309957040523035,0,0,0,0,0,0
"('55.683518', '37.530256')",9.562510443853546,0,0,0,0,1,1
"('55.683563', '37.67088')",16.48366861047506,0,0,0,0,0,0
"('55.6836471', '37.6983498')",16.107331658734914,0,0,0,0,0,0
"('55.68402', '37.656307')",15.703509357064815,0,0,0,0,0,0
"('55.684366', '37.533993')",9.783130864792142,0,0,0,0,1,1
"('55.6846329', '37.6990343')",16.03082352492916,0,0,0,0,0,0
"('55.685158', '37.68641')",16.76611896694435,0,0,0,0,0,0
"('55.685234', '37.921005')",2.7335866668346083,0,0,1,0,5,0
"('55.685477', '37.593345')",12.514336642590735,0,0,0,0,0,1
"('55.686504', '37.681038')",17.043683369579714,0,0,0,0,0,0
"('55.686579', '37.676933')",16.977432050665907,0,0,0,0,0,0
"('55.6895027', '37.655056')",15.945940553427915,0,0,0,0,0,0
"('55.689725', '37.854746')",6.896646292489292,0,0,0,0,2,3
"('55.690258', '37.495583')",9.06503427656344,0,0,0,0,1,1
"('55.6907642', '37.6558984')",16.06486150627067,0,0,0,0,0,0
"('55.690821', '37.858824')",6.671556282400782,0,0,0,0,2,3
"('55.692851', '37.562766')",11.685139089804977,0,0,0,0,0,1
"('55.693957', '37.585098')",12.753190274884707,0,0,0,0,0,1
"('55.694435', '37.602634')",13.603351727823828,0,0,0,0,0,1
"('55.695246', '37.85073')",6.903119314007798,0,0,0,0,2,3
"('55.69553', '37.56943')",12.189606952720192,0,0,0,0,0,1
"('55.697853', '37.944029')",2.3636360632432543,0,0,1,1,4,1
"('55.698437', '37.942906')",2.456870136011254,0,0,1,1,4,1
"('55.698589', '37.825856')",8.056422624774298,0,0,0,0,2,3
"('55.69868', '37.92679')",3.1543234087742205,0,0,0,2,3,2
"('55.69899', '37.928253')",3.108636945358169,0,0,0,2,3,2
"('55.699287', '37.74525')",12.767325988700502,0,0,0,0,0,2
"('55.700645', '37.930508')",3.1372481253770137,0,0,0,2,3,2
"('55.7008162', '37.768386')",11.32512466146004,0,0,0,0,0,2
"('55.70108', '37.661356')",16.981536153654837,0,0,0,0,0,0
"('55.701775', '37.663404')",17.13147374255653,0,0,0,0,0,0
"('55.702296', '37.781559')",10.485790840553127,0,0,0,0,0,2
"('55.702312', '37.640633')",16.009266325581407,0,0,0,0,0,0
"('55.702926', '37.67855')",16.75500215340489,0,0,0,0,0,0
"('55.703022', '37.81619')",8.408528710924081,0,0,0,0,2,2
"('55.70323', '37.670753')",17.230504264926246,0,0,0,0,0,0
"('55.703373', '37.943616')",2.9086186533878764,0,0,2,0,5,0
"('55.703976', '37.923798')",3.185026075071424,0,0,0,2,3,2
"('55.70442', '37.77749')",10.661355835106614,0,0,0,0,0,2
"('55.704524', '37.615371')",14.947576163450702,0,0,0,0,0,1
"('55.706715', '37.615067')",15.098266746906425,0,0,0,0,0,0
"('55.707365', '37.57775')",13.515443469962603,0,0,0,0,0,1
"('55.707623', '37.768561')",11.112273825515242,0,0,0,0,0,2
"('55.707745', '37.671875')",17.07679891497077,0,0,0,0,0,0
"('55.707841', '37.655472')",17.1241304862141,0,0,0,0,0,0
"('55.708785', '37.676807')",16.75280192633412,0,0,0,0,0,0
"('55.70927', '37.61811')",15.432179644996676,0,0,0,0,0,0
"('55.709424', '37.817735')",8.078064422167722,0,0,0,0,2,2
"('55.709713', '37.679412')",16.57563134880054,0,0,0,0,0,0
"('55.710094', '37.65888')",17.446745315001234,0,0,0,0,0,0
"('55.710106', '37.679943')",16.536314518045806,0,0,0,0,0,0
"('55.7106908', '37.5980618')",14.653713579031505,0,0,0,0,0,1
"('55.712452', '37.940418')",1.9823748777275227,0,0,1,1,4,1
"('55.7125233', '37.5968509')",14.748716157010316,0,0,0,0,0,1
"('55.71271', '37.644478')",16.92504462421578,0,0,0,0,0,0
"('55.713135', '37.618526')",15.748331943095367,0,0,0,0,0,0
"('55.713441', '37.721292')",13.910880443553955,0,0,0,0,0,1
"('55.7135459', '37.4365861')",10.85036563058514,0,0,0,0,0,1
"('55.7137', '37.621838')",15.941698964717455,0,0,0,0,0,0
"('55.713725', '37.520222')",12.088898060192818,0,0,0,0,0,1
"('55.713796', '37.483939')",11.285903865419785,0,0,0,0,0,1
"('55.713968', '37.405121')",11.07112768407573,0,0,0,0,0,1
"('55.7140296', '37.4352823')",10.904330938034917,0,0,0,0,0,1
"('55.71482', '37.750029')",12.101617969385057,0,0,0,0,0,2
"('55.714883', '37.4332517')",11.000736022053028,0,0,0,0,0,1
"('55.714891', '37.477399')",11.30192948936547,0,0,0,0,0,1
"('55.71548', '37.479034')",11.389688720789698,0,0,0,0,0,1
"('55.715626', '37.410106')",11.202654707612032,0,0,0,0,0,1
"('55.715839', '37.434361')",11.106223993988824,0,0,0,0,0,1
"('55.715961', '37.751026')",12.021156258936644,0,0,0,0,0,2
"('55.7164084', '37.6343347')",16.72016524056469,0,0,0,0,0,0
"('55.7166', '37.50902')",12.092998312260253,0,0,0,0,0,1
"('55.71675', '37.57678')",14.279104217264651,0,0,0,0,0,1
"('55.71697', '37.500816')",11.94558972381885,0,0,0,0,0,1
"('55.717188', '37.619522')",16.110356999665427,0,0,0,0,0,0
"('55.71729', '37.6213')",16.197286155747076,0,0,0,0,0,0
"('55.717295', '37.595097')",15.065936150137242,0,0,0,0,0,0
"('55.717579', '37.594225')",15.053262215813955,0,0,0,0,0,0
"('55.718096', '37.666072')",17.30160569202433,0,0,0,0,0,0
"('55.71883', '37.477623')",11.732301441567197,0,0,0,0,0,1
"('55.718884', '37.634678')",16.92408966336117,0,0,0,0,0,0
"('55.719009', '37.414993')",11.535811514082027,0,0,0,0,0,1
"('55.7191524', '37.8311864')",6.992114886622628,0,0,0,0,2,3
"('55.719585', '37.660656')",17.62772140148082,0,0,0,0,0,0
"('55.719683', '37.578343')",14.59668130812298,0,0,0,0,0,1
"('55.720078', '37.90309')",2.6443408299238373,0,0,1,0,5,0
"('55.720184', '37.431442')",11.593217239661953,0,0,0,0,0,1
"('55.720717', '37.424947')",11.670130787145425,0,0,0,0,0,1
"('55.721077', '37.62157')",16.509736740661133,0,0,0,0,0,0
"('55.721483', '37.62634')",16.75162499635914,0,0,0,0,0,0
"('55.72177', '37.398384')",12.003824667756913,0,0,0,0,0,1
"('55.721873', '37.573977')",14.625402838360529,0,0,0,0,0,1
"('55.722157', '37.584721')",15.060862404417994,0,0,0,0,0,0
"('55.72237', '37.611015')",16.1573108758844,0,0,0,0,0,0
"('55.722565', '37.612667')",16.24409111736195,0,0,0,0,0,0
"('55.72275', '37.895511')",2.9700716970975507,0,0,1,0,4,1
"('55.723014', '37.434711')",11.904835399098255,0,0,0,0,0,1
"('55.723014', '37.62563')",16.842154942886193,0,0,0,0,0,0
"('55.72303', '37.613747')",16.328295771505484,0,0,0,0,0,0
"('55.7232502', '37.4704095')",12.123741487972934,0,0,0,0,0,1
"('55.723643', '37.780051')",10.112414389420008,0,0,0,0,0,2
"('55.723719', '37.452103')",12.024836994265891,0,0,0,0,0,1
"('55.725433', '37.432655')",12.175814462774555,0,0,0,0,0,1
"('55.725478', '37.743345')",12.400463012605258,0,0,0,0,0,2
"('55.726198', '37.766118')",10.967328458144662,0,0,0,0,0,2
"('55.7263761', '37.6769525')",16.56447081176579,0,0,0,0,0,0
"('55.72662', '37.753174')",11.777595137712318,0,0,0,0,0,2
"('55.72729', '37.63783')",17.719097168171,0,0,0,0,0,0
"('55.7278', '37.634047')",17.592877907744843,0,0,0,0,0,0
"('55.728515', '37.737587')",12.749522444315769,0,0,0,0,0,1
"('55.728601', '37.527867')",13.791329321388263,0,0,0,0,0,1
"('55.72923', '37.417724')",12.649908499083317,0,0,0,0,0,1
"('55.729818', '37.762201')",11.200683227290053,0,0,0,0,0,2
"('55.730957', '37.67653')",16.582074657823803,0,0,0,0,0,0
"('55.730995', '37.58041')",15.685075173052773,0,0,0,0,0,0
"('55.731024', '37.623097')",17.380018767058672,0,0,0,0,0,0
"('55.7315262', '37.5863649')",15.95236133834391,0,0,0,0,0,0
"('55.732037', '37.622547')",17.439836172355438,0,0,0,0,0,0
"('55.732063', '37.419395')",12.955035213927472,0,0,0,0,0,1
"('55.732839', '37.461867')",13.09852254102165,0,0,0,0,0,1
"('55.733443', '37.671094')",16.92525688612189,0,0,0,0,0,0
"('55.73348', '37.632584')",17.986796451318842,0,0,0,0,0,0
"('55.733696', '37.620052')",17.472501221388143,0,0,0,0,0,0
"('55.733795', '37.614033')",17.232472261108622,0,0,0,0,0,0
"('55.734202', '37.618866')",17.465513136930685,0,0,0,0,0,0
"('55.734324', '37.5267398')",14.344057895080113,0,0,0,0,0,1
"('55.734653', '37.744503')",12.31781070225467,0,0,0,0,0,1
"('55.734805', '37.668156')",17.112601614907163,0,0,0,0,0,0
"('55.734897', '37.638818')",18.371428500481272,0,0,0,0,0,0
"('55.734973', '37.571013')",15.721350683715448,0,0,0,0,0,0
"('55.735084', '37.698834')",15.186854290262433,0,0,0,0,0,0
"('55.73554', '37.626556')",17.897923628004214,0,0,0,0,0,0
"('55.736047', '37.672765')",16.82693569259658,0,0,0,0,0,0
"('55.736265', '37.456585')",13.441307464939781,0,0,0,0,0,1
"('55.73635', '37.588505')",16.465809746448564,0,0,0,0,0,0
"('55.736477', '37.422367')",13.431513879244216,0,0,0,0,0,1
"('55.736878', '37.56936')",15.844978193992185,0,0,0,0,0,0
"('55.737431', '37.632969')",18.324864926890136,0,0,0,0,0,0
"('55.738049', '37.625873')",18.077806553498522,0,0,0,0,0,0
"('55.73829', '37.710342')",14.479289370071074,0,0,0,0,0,1
"('55.738308', '37.64216')",18.757319526892676,0,0,0,0,0,0
"('55.738363', '37.438817')",13.61440959577788,0,0,0,0,0,1
"('55.738561', '37.493452')",14.10359845097824,0,0,0,0,0,1
"('55.738591', '37.490326')",14.057875133059397,0,0,0,0,0,1
"('55.738617', '37.538161')",15.075309283984648,0,0,0,0,0,0
"('55.7388', '37.570976')",16.08027450220685,0,0,0,0,0,0
"('55.73888', '37.602005')",17.197072665875876,0,0,0,0,0,0
"('55.738885', '37.58323')",16.50769392804782,0,0,0,0,0,0
"('55.739245', '37.76203')",11.246920549262446,0,0,0,0,0,2
"('55.73959', '37.476636')",13.983675512753408,0,0,0,0,0,1
"('55.73973', '37.601303')",17.245692421428874,0,0,0,0,0,0
"('55.74031', '37.593796')",17.01778735645829,0,0,0,0,0,0
"('55.740451', '37.635476')",18.679317049444883,0,0,0,0,0,0
"('55.740522', '37.661958')",17.52757724891184,0,0,0,0,0,0
"('55.740537', '37.604807')",17.450558311389287,0,0,0,0,0,0
"('55.740807', '37.588493')",16.871055119365128,0,0,0,0,0,0
"('55.741075', '37.687605')",15.923856330275118,0,0,0,0,0,0
"('55.741115', '37.573151')",16.371302194817314,0,0,0,0,0,0
"('55.741191', '37.58888')",16.92004481315521,0,0,0,0,0,0
"('55.741632', '37.546156')",15.59615366522262,0,0,0,0,0,0
"('55.741733', '37.619028')",18.111000568732578,0,0,0,0,0,0
"('55.74185', '37.599148')",17.354071928242472,0,0,0,0,0,0
"('55.742124', '37.433687')",14.033000188068678,0,0,0,0,0,1
"('55.742189', '37.574992')",16.533909509757464,0,0,0,0,0,0
"('55.742256', '37.87776')",4.133988157205447,0,0,0,1,2,3
"('55.74255', '37.799274')",8.962196808872477,0,0,0,0,1,2
"('55.742585', '37.577499')",16.654992379530462,0,0,0,0,0,0
"('55.742625', '37.548195')",15.752240358024583,0,0,0,0,0,0
"('55.74296', '37.600963')",17.521162507941145,0,0,0,0,0,0
"('55.743188', '37.684874')",16.112675131597285,0,0,0,0,0,0
"('55.74333', '37.60144')",17.572098107525218,0,0,0,0,0,0
"('55.744022', '37.644325')",18.658748185277858,0,0,0,0,0,0
"('55.744191', '37.594863')",17.40889668506398,0,0,0,0,0,0
"('55.7445153', '37.5898298')",17.259164981430654,0,0,0,0,0,0
"('55.744617', '37.562172')",16.35829997302678,0,0,0,0,0,0
"('55.745063', '37.557127')",16.25074087058839,0,0,0,0,0,0
"('55.74602', '37.60752')",18.040101457038457,0,0,0,0,0,0
"('55.746421', '37.634344')",19.11740948361618,0,0,0,0,0,0
"('55.746785', '37.552184')",16.278568241189014,0,0,0,0,0,0
"('55.74692', '37.57678')",17.04128778208514,0,0,0,0,0,0
"('55.746922', '37.593111')",17.5965968412695,0,0,0,0,0,0
"('55.747585', '37.629807')",18.874968190326253,0,0,0,0,0,0
"('55.74772', '37.588432')",17.50742038430153,0,0,0,0,0,0
"('55.747844', '37.418703')",14.71007381425776,0,0,0,0,0,1
"('55.748306', '37.56645')",16.847836063827376,0,0,0,0,0,0
"('55.749172', '37.560538')",16.75527350341464,0,0,0,0,0,0
"('55.74931', '37.798027')",9.176405959533389,0,0,0,0,1,2
"('55.749582', '37.599561')",17.91436411430634,0,0,0,0,0,0
"('55.749785', '37.590326')",17.694586159912244,0,0,0,0,0,0
"('55.749866', '37.595116')",17.787084751757394,0,0,0,0,0,0
"('55.750028', '37.590452')",17.671633653580926,0,0,0,0,0,0
"('55.750054', '37.522809')",15.879485477249052,0,0,0,0,0,0
"('55.750246', '37.584802')",17.535009040544992,0,0,0,0,0,0
"('55.750494', '37.592761')",17.671016854410116,0,0,0,0,0,0
"('55.750663', '37.5907465')",17.61100336402128,0,0,0,0,0,0
"('55.750859', '37.415308')",15.06193744328068,0,0,0,0,0,0
"('55.75136', '37.521946')",15.997718176210688,0,0,0,0,0,0
"('55.751381', '37.681946')",16.39549702471021,0,0,0,0,0,0
"('55.7516028', '37.6554001')",18.051306470073396,0,0,0,0,0,0
"('55.751644', '37.51626')",15.910649073871408,0,0,0,0,0,0
"('55.751867', '37.416871')",15.165554132980336,0,0,0,0,0,0
"('55.752551', '37.835126')",7.038363390373694,0,0,0,0,1,4
"('55.753044', '37.661007')",17.723253198279494,0,0,0,0,0,0
"('55.753985', '37.592635')",17.30287968979913,0,0,0,0,0,0
"('55.754157', '37.645977')",18.675057197416574,0,0,0,0,0,0
"('55.754481', '37.607933')",17.605401716957505,0,0,0,0,0,0
"('55.754618', '37.524058')",16.246376290678317,0,0,0,0,0,0
"('55.754707', '37.680016')",16.569833119391678,0,0,0,0,0,0
"('55.755267', '37.651187')",18.36854779454747,0,0,0,0,0,0
"('55.755424', '37.639015')",18.366229075623973,0,0,0,0,0,0
"('55.755621', '37.71875')",14.192632618714095,0,0,0,0,0,1
"('55.756462', '37.569953')",16.600441004623182,0,0,0,0,0,0
"('55.757206', '37.834354')",7.2755765409238204,0,0,0,0,1,4
"('55.7572367', '37.591218')",16.93238198461551,0,0,0,0,0,0
"('55.7572408', '37.6507576')",18.428340951107206,0,0,0,0,0,0
"('55.7578', '37.6031')",17.146961736244364,0,0,0,0,0,0
"('55.757896', '37.656119')",18.107739367952522,0,0,0,0,0,0
"('55.757908', '37.60697')",17.23098277924953,0,0,0,0,0,0
"('55.757921', '37.653235')",18.286844759115617,0,0,0,0,0,0
