coords,bus_stations_closest_km,bus_stations_less500m,bus_stations_0.5-1km,bus_stations_1-3km,bus_stations_3-5km,bus_stations_5-10km,bus_stations_10-15km
"('55.821371', '37.587946')",9.30072474053906,0,0,0,0,1,1
"('55.82562', '37.577267')",8.49085040706664,0,0,0,0,1,1
"('55.56925', '37.286426')",10.296021749022513,0,0,0,0,0,1
"('55.73943', '37.638313')",12.91313467282808,0,0,0,0,0,1
"('55.736959', '37.61556')",14.221595674315637,0,0,0,0,0,1
"('55.746204', '37.636436')",12.556565750980452,0,0,0,0,0,1
"('55.738292', '37.625972')",13.60569435565997,0,0,0,0,0,1
"('55.86425', '37.429108')",3.6160833390313316,0,0,0,1,0,1
"('55.854047', '37.420491')",4.677311934404818,0,0,0,1,0,1
"('55.83845', '37.388511')",7.323556034700095,0,0,0,0,1,0
"('55.861489', '37.417544')",4.4010243680439,0,0,0,1,0,1
"('55.845688', '37.42669')",5.0159880689045835,0,0,0,0,1,0
"('55.825683', '37.413192')",7.286202497610954,0,0,0,0,1,0
"('55.85337', '37.409648')",5.278934600818245,0,0,0,0,1,0
"('55.840791', '37.379043')",7.650348874333613,0,0,0,0,1,0
"('55.84869', '37.436203')",4.373460379003,0,0,0,1,0,1
"('55.85434', '37.432034')",4.097075458971198,0,0,0,1,0,1
"('55.631686', '37.472414')",3.4082900128580107,0,0,0,1,1,1
"('55.65069', '37.468346')",4.414986539708654,0,0,0,1,1,1
"('55.65055', '37.489014')",5.361223205525641,0,0,0,0,2,0
"('55.655447', '37.487829')",5.655315974929125,0,0,0,0,2,0
"('55.632586', '37.476752')",3.6993094266779534,0,0,0,1,1,1
"('55.655447', '37.487829')",5.655315974929125,0,0,0,0,2,0
"('55.644145', '37.473492')",4.152006484660888,0,0,0,1,1,1
"('55.656428', '37.481576')",5.449856115189653,0,0,0,0,2,0
"('55.651978', '37.486005')",5.313828344422344,0,0,0,0,2,0
"('55.647163', '37.468192')",4.123679341426842,0,0,0,1,1,1
"('55.646406', '37.482592')",4.760760304967586,0,0,0,1,1,1
"('55.644145', '37.473492')",4.152006484660888,0,0,0,1,1,1
"('55.632753', '37.474004')",3.544084187900667,0,0,0,1,1,1
"('55.64541', '37.481873')",4.659133031501888,0,0,0,1,1,1
"('55.645131', '37.487892')",4.955900746293856,0,0,0,1,1,1
"('55.654041', '37.489931')",5.650883365846639,0,0,0,0,2,0
"('55.644145', '37.473492')",4.152006484660888,0,0,0,1,1,1
"('55.713654', '37.607655')",13.263059316979826,0,0,0,0,0,2
"('55.71019', '37.6180324')",13.076069262505028,0,0,0,0,0,3
"('55.844395', '37.449093')",4.331342779432282,0,0,0,1,0,1
"('55.821917', '37.438614')",6.881375407036533,0,0,0,0,1,0
"('55.814746', '37.424309')",7.978558422057968,0,0,0,0,1,0
"('55.821917', '37.438614')",6.881375407036533,0,0,0,0,1,0
"('55.7212377', '37.6943255')",12.00781229041912,0,0,0,0,0,3
"('55.71954', '37.690896')",12.284636251362295,0,0,0,0,0,3
"('55.7212377', '37.6943255')",12.00781229041912,0,0,0,0,0,3
"('55.769271', '37.56582')",13.34030636727596,0,0,0,0,0,1
"('55.775454', '37.5577')",12.506958564972436,0,0,0,0,0,1
"('55.775454', '37.5577')",12.506958564972436,0,0,0,0,0,1
"('55.770622', '37.560394')",13.068602407049688,0,0,0,0,0,1
"('55.764236', '37.54028')",13.320344289974912,0,0,0,0,0,1
"('55.770306', '37.56461')",13.204331664808846,0,0,0,0,0,1
"('55.774796', '37.556316')",12.54146230436008,0,0,0,0,0,1
"('55.766329', '37.557861')",13.453456225182642,0,0,0,0,0,1
"('55.76246', '37.567554')",14.08029725347366,0,0,0,0,0,1
"('55.770573', '37.562954')",13.135909976357627,0,0,0,0,0,1
"('55.820855', '37.632772')",10.54467731685296,0,0,0,0,0,2
"('55.797701', '37.610754')",11.965962364588034,0,0,0,0,0,2
"('55.601284', '37.586166')",2.0386286879923623,0,0,1,0,1,3
"('55.608709', '37.590012')",2.529921033604925,0,0,1,0,2,2
"('55.544494', '37.545527')",6.02891720445467,0,0,0,0,1,2
"('55.524355', '37.513961')",8.628508648852867,0,0,0,0,1,1
"('55.532966', '37.527265')",7.483204010589564,0,0,0,0,1,1
"('55.535061', '37.5418826')",7.096950534101057,0,0,0,0,1,1
"('55.547056', '37.545968')",5.7423313688087365,0,0,0,0,1,2
"('55.549261', '37.545402')",5.501392044825477,0,0,0,0,1,2
"('55.703261', '37.947838')",13.619742581954016,0,0,0,0,0,1
"('55.709491', '37.9426752')",13.854367369212984,0,0,0,0,0,2
"('55.7254379', '37.8614816')",10.287334907685423,0,0,0,0,0,3
"('55.708455', '37.925838')",13.034577989808692,0,0,0,0,0,2
"('55.830407', '37.580104')",8.259387789451196,0,0,0,0,1,1
"('55.81563', '37.585133')",9.632656641765907,0,0,0,0,1,1
"('55.817405', '37.573034')",8.982078754938165,0,0,0,0,1,1
"('55.847295', '37.638521')",10.50511477446174,0,0,0,0,0,2
"('55.851677', '37.633286')",10.03782290805425,0,0,0,0,0,2
"('55.87275', '37.712568')",8.784248564217146,0,0,0,0,1,1
"('55.566445', '37.568129')",3.6664466873629324,0,0,0,1,0,3
"('55.565493', '37.56777')",3.7642448677733604,0,0,0,1,0,3
"('55.565646', '37.564123')",3.7020053577383383,0,0,0,1,0,3
"('55.546287', '37.555598')",5.804936475754441,0,0,0,0,1,2
"('55.552408', '37.552157')",5.124472590912732,0,0,0,0,1,2
"('55.561232', '37.586176')",4.604784636471629,0,0,0,1,0,4
"('55.554975', '37.507205')",5.673743178119159,0,0,0,0,2,0
"('55.554975', '37.507205')",5.673743178119159,0,0,0,0,2,0
"('55.537792', '37.57569')",6.884582717647448,0,0,0,0,1,2
"('55.684654', '37.531586')",9.70601670637654,0,0,0,0,2,0
"('55.699314', '37.511239')",10.372742909276816,0,0,0,0,0,2
"('55.684777', '37.524597')",9.604119798305852,0,0,0,0,2,0
"('55.685806', '37.8624')",8.56603722810961,0,0,0,0,1,2
"('55.687756', '37.8636')",8.7880540435158,0,0,0,0,1,2
"('55.72161', '37.8988')",11.733872223333387,0,0,0,0,0,2
"('55.86932', '37.500324')",1.6457322179933802,0,0,1,0,1,0
"('55.717424', '37.496474')",11.710537255923057,0,0,0,0,0,2
"('55.73407', '37.490883')",13.308472682676408,0,0,0,0,0,1
"('55.618878', '37.4144')",0.5196415246752636,0,1,0,1,1,1
"('55.7553539', '37.5108763')",13.90268681994201,0,0,0,0,0,1
"('55.747288', '37.514957')",14.827885427755069,0,0,0,0,0,1
"('55.763697', '37.509925')",12.974515119755553,0,0,0,0,0,1
"('55.766567', '37.48703')",12.530104510624405,0,0,0,0,0,1
"('55.967992', '37.150575')",22.881391025100413,0,0,0,0,0,0
"('55.825189', '37.564284')",7.967191498643198,0,0,0,0,1,1
"('55.731627', '37.581227')",14.927633634642392,0,0,0,0,0,1
"('55.87241', '37.484568')",0.7811156288413185,0,1,0,1,0,1
"('55.865013', '37.474264')",1.6111116910448158,0,0,1,0,1,0
"('55.871147', '37.48042')",0.8797202912973102,0,1,0,1,0,1
"('55.8675884', '37.4829033')",1.2845334033288296,0,0,1,0,1,0
"('55.872577', '37.488422')",0.8735952576300386,0,1,0,1,0,1
"('55.860827', '37.469728')",2.138431699222249,0,0,1,0,1,0
"('55.778282', '37.517597')",11.457127709083311,0,0,0,0,0,1
"('55.780279', '37.516602')",11.226761158984052,0,0,0,0,0,1
"('55.767638', '37.50186')",12.476077684643927,0,0,0,0,0,1
"('55.776537', '37.540928')",12.0247389728397,0,0,0,0,0,1
"('55.776537', '37.540928')",12.0247389728397,0,0,0,0,0,1
"('55.775682', '37.538539')",12.069203168201023,0,0,0,0,0,1
"('55.77996', '37.526744')",11.406142524746103,0,0,0,0,0,1
"('55.780168', '37.531307')",11.459828616271842,0,0,0,0,0,1
"('55.776537', '37.540928')",12.0247389728397,0,0,0,0,0,1
"('55.774598', '37.54595')",12.330912878862305,0,0,0,0,0,1
"('55.781927', '37.46363')",10.86506130662285,0,0,0,0,0,1
"('55.76317', '37.508592')",13.021049635631059,0,0,0,0,0,1
"('55.762136', '37.511105')",13.157150219760386,0,0,0,0,0,1
"('55.767638', '37.50186')",12.476077684643927,0,0,0,0,0,1
"('55.763697', '37.509925')",12.974515119755553,0,0,0,0,0,1
"('55.781927', '37.46363')",10.86506130662285,0,0,0,0,0,1
"('55.762136', '37.511105')",13.157150219760386,0,0,0,0,0,1
"('55.763265', '37.514994')",13.070870199585986,0,0,0,0,0,1
"('55.763697', '37.509925')",12.974515119755553,0,0,0,0,0,1
"('55.761421', '37.512865')",13.252339031093616,0,0,0,0,0,1
"('55.637434', '37.680194')",5.047032401608904,0,0,0,0,3,0
"('55.77633', '37.630726')",11.306703062882676,0,0,0,0,0,2
"('55.770532', '37.629736')",11.601618853166563,0,0,0,0,0,1
"('55.779975', '37.615722')",12.071938412294928,0,0,0,0,0,2
"('55.777454', '37.616173')",12.1289536083567,0,0,0,0,0,2
"('55.788442', '37.557578')",11.183727315318405,0,0,0,0,0,1
"('55.797413', '37.52334')",9.476659013302456,0,0,0,0,1,0
"('55.793864', '37.541001')",10.213115477079198,0,0,0,0,0,1
"('55.778026', '37.540147')",11.851956600483815,0,0,0,0,0,1
"('55.801632', '37.767635')",2.2920347543483626,0,0,1,0,1,0
"('55.805252', '37.773126')",1.811769649925423,0,0,1,0,1,0
"('55.807419', '37.7761972')",1.5530719295217594,0,0,1,0,1,0
"('55.802847', '37.728658')",4.572200679786061,0,0,0,1,0,1
"('55.623778', '37.590865')",3.6471798838419516,0,0,0,1,1,3
"('55.644596', '37.602077')",5.9597077328089485,0,0,0,0,2,2
"('55.63721', '37.606773')",5.441773053771815,0,0,0,0,2,2
"('55.7658', '37.60274')",13.368377792322974,0,0,0,0,0,2
"('55.76526', '37.607567')",13.111816567290964,0,0,0,0,0,2
"('55.769733', '37.604034')",13.132737933667624,0,0,0,0,0,2
"('55.776112', '37.692765')",7.777978213623297,0,0,0,0,1,0
"('55.745544', '37.75461')",7.837671886028212,0,0,0,0,1,2
"('55.721523', '37.62298')",14.372612561859917,0,0,0,0,0,3
"('55.764493', '37.511489')",12.901173209761563,0,0,0,0,0,1
"('55.761421', '37.512865')",13.252339031093616,0,0,0,0,0,1
"('55.764493', '37.511489')",12.901173209761563,0,0,0,0,0,1
"('55.767638', '37.50186')",12.476077684643927,0,0,0,0,0,1
"('55.765711', '37.480436')",12.61878378935169,0,0,0,0,0,1
"('55.764493', '37.511489')",12.901173209761563,0,0,0,0,0,1
"('55.762666', '37.51291')",13.115803048632847,0,0,0,0,0,1
"('55.763265', '37.514994')",13.070870199585986,0,0,0,0,0,1
"('55.762666', '37.51291')",13.115803048632847,0,0,0,0,0,1
"('55.761282', '37.513422')",13.27301225158291,0,0,0,0,0,1
"('55.618471', '37.723124')",1.6556434917186476,0,0,1,1,1,2
"('55.62146', '37.741')",1.0528332397104467,0,0,2,0,2,1
"('55.6203272', '37.7387044')",1.007667432579526,0,0,2,0,2,1
"('55.618268', '37.742196')",0.698545951471483,0,1,1,1,1,2
"('55.610321', '37.752895')",0.4393449471028233,1,0,2,0,2,1
"('55.615476', '37.743274')",0.40074462574831404,1,0,2,0,2,1
"('55.75946', '37.777428')",5.923468800551231,0,0,0,0,1,0
"('55.76799', '37.837437')",5.341973262374695,0,0,0,0,1,0
"('55.829502', '37.82185')",2.4607590250303613,0,0,1,0,1,0
"('55.802103', '37.814483')",1.3491645795363858,0,0,1,0,1,0
"('55.85973', '37.6653')",10.031437185996477,0,0,0,0,0,2
"('55.518265', '37.572701')",8.999922131762805,0,0,0,0,1,1
"('55.828674', '37.361018')",9.352946510478068,0,0,0,0,1,0
"('55.774406', '37.708931')",7.02786776615327,0,0,0,0,1,0
"('55.787513', '37.706766')",6.41513888997897,0,0,0,0,1,0
"('55.780834', '37.692688')",7.53232734986491,0,0,0,0,1,0
"('55.774603', '37.696489')",7.664578535412067,0,0,0,0,1,0
"('55.7814011', '37.7250089')",5.754370103071707,0,0,0,0,1,0
"('55.788819', '37.698358')",6.845448451829896,0,0,0,0,1,0
"('55.774406', '37.708931')",7.02786776615327,0,0,0,0,1,0
"('55.774887', '37.707783')",7.05580334530037,0,0,0,0,1,0
"('55.772861', '37.710287')",7.061315044802455,0,0,0,0,1,0
"('55.773388', '37.708965')",7.092710563274928,0,0,0,0,1,0
"('55.780294', '37.705535')",6.851210678735199,0,0,0,0,1,0
"('55.780319', '37.699211')",7.195960434095651,0,0,0,0,1,0
"('55.776112', '37.692765')",7.777978213623297,0,0,0,0,1,0
"('55.78202', '37.726655')",5.630248960791121,0,0,0,0,1,0
"('55.77309', '37.706074')",7.258959307185931,0,0,0,0,1,0
"('55.774603', '37.696489')",7.664578535412067,0,0,0,0,1,0
"('55.708225', '37.819244')",9.800148368894797,0,0,0,0,1,2
"('55.703641', '37.790934')",9.065057474935308,0,0,0,0,1,2
"('55.695625', '37.821663')",8.475323018294285,0,0,0,0,1,2
"('55.70041', '37.809479')",8.827615701702134,0,0,0,0,1,2
"('55.712409', '37.803657')",10.098960102774978,0,0,0,0,0,3
"('55.704002', '37.813073')",9.261440356527139,0,0,0,0,1,2
"('55.67559', '37.465694')",6.6685934854425675,0,0,0,0,1,1
"('55.663004', '37.475881')",5.780298171376038,0,0,0,0,2,0
"('55.675103', '37.499516')",7.756542925344042,0,0,0,0,2,0
"('55.643033', '37.475468')",4.177155527729019,0,0,0,1,1,1
"('55.664538', '37.473483')",5.833057016823723,0,0,0,0,2,0
"('55.661328', '37.468308')",5.355032594576969,0,0,0,0,2,0
"('55.663004', '37.475881')",5.780298171376038,0,0,0,0,2,0
"('55.667493', '37.493156')",6.85092054252295,0,0,0,0,2,0
"('55.67558', '37.475612')",6.950603108618209,0,0,0,0,2,0
"('55.665492', '37.498743')",6.926605020200469,0,0,0,0,2,0
"('55.667126', '37.495132')",6.902984046904276,0,0,0,0,2,0
"('55.608139', '37.58597')",2.2748008935589574,0,0,1,0,1,3
"('55.61545', '37.587723')",2.8376370755669593,0,0,1,0,1,3
"('55.884292', '37.540147')",3.77649664957815,0,0,0,1,0,1
"('55.881177', '37.5349')",3.411097431794678,0,0,0,1,0,1
"('53.9448795', '32.8480138')",2824.8606708642933,0,0,0,0,0,0
"('55.474465', '37.527561')",2410.3767962624993,0,0,0,0,0,0
"('55.495937', '37.519247')",2412.077932052366,0,0,0,0,0,0
"('55.496659', '37.515407')",2412.4847271726876,0,0,0,0,0,0
"('55.497256', '37.519036')",2412.153017154584,0,0,0,0,0,0
"('55.498654', '36.9174438')",2471.4600149672942,0,0,0,0,0,0
"('55.504986', '37.534794')",10.474483154069867,0,0,0,0,0,2
"('55.508542', '37.581629')",10.1549376911463,0,0,0,0,0,1
"('55.520161', '37.212217')",17.345384533730005,0,0,0,0,0,0
"('55.532666', '37.521408')",7.607877180075641,0,0,0,0,1,1
"('55.53827', '37.51017')",7.250615621199794,0,0,0,0,1,1
"('55.539732', '37.581271')",6.753203103711835,0,0,0,0,1,2
"('55.540928', '37.57667')",6.555687649659909,0,0,0,0,1,2
"('55.541504', '37.57544')",6.476606858059917,0,0,0,0,1,2
"('55.54193', '37.560745')",6.302811442874331,0,0,0,0,1,2
"('55.543516', '37.511544')",6.67941906874633,0,0,0,0,1,1
"('55.5437', '37.483508')",7.55085154847218,0,0,0,0,2,0
"('55.544255', '37.52324')",6.339325688984031,0,0,0,0,1,1
"('55.54753', '37.323517')",10.26702646157101,0,0,0,0,0,1
"('55.547712', '37.487459')",7.043370301677312,0,0,0,0,2,0
"('55.5479124', '37.5569644')",5.625985050188609,0,0,0,0,1,2
"('55.548665', '37.48685')",6.981898586905319,0,0,0,0,2,0
"('55.548894', '37.53835')",5.60420632654017,0,0,0,0,1,2
"('55.549144', '37.525836')",5.771020676292834,0,0,0,0,1,1
"('55.54921', '37.556559')",5.480841457407346,0,0,0,0,1,2
"('55.549725', '37.489455')",6.7884666127230595,0,0,0,0,2,0
"('55.551843', '37.503953')",6.078296463073619,0,0,0,0,2,0
"('55.5525622', '37.3350953')",9.382928780329948,0,0,0,0,1,1
"('55.5529937', '37.464911')",7.570577694167197,0,0,0,0,2,0
"('55.554236', '37.465838')",7.434878568632244,0,0,0,0,2,0
"('55.555184', '37.554008')",4.8137721892359755,0,0,0,1,0,3
"('55.565136', '37.576405')",3.961007944542577,0,0,0,1,0,4
"('55.569016', '37.48614')",5.399187126465337,0,0,0,0,2,0
"('55.569138', '37.489257')",5.23576102863901,0,0,0,0,2,0
"('55.57462', '37.469227')",5.978901417231259,0,0,0,0,2,0
"('55.577566', '37.48269')",5.07304396062169,0,0,0,0,2,0
"('55.5782812', '37.4827046')",5.0362364309605026,0,0,0,0,2,0
"('55.585067', '37.602067')",3.363003241259693,0,0,0,1,1,3
"('55.587056', '37.610538')",3.7692347928675303,0,0,0,1,1,3
"('55.587285', '37.456981')",4.376761321796227,0,0,0,1,1,1
"('55.588412', '37.164133')",16.633205356029194,0,0,0,0,0,0
"('55.588533', '37.171806')",16.158619141239754,0,0,0,0,0,0
"('55.588649', '37.604448')",3.3481771595493175,0,0,0,1,1,3
"('55.589096', '37.171143')",16.185308110265733,0,0,0,0,0,0
"('55.589198', '37.602714')",3.2249833337095093,0,0,0,1,1,3
"('55.590343', '37.606334')",3.4061965764425386,0,0,0,1,1,3
"('55.59126', '37.444499')",3.623610051687251,0,0,0,1,1,1
"('55.591498', '37.447295')",3.673423100933342,0,0,0,1,1,1
"('55.591599', '37.42916')",3.3209993391385773,0,0,0,1,1,1
"('55.593245', '37.425689')",3.11419092178683,0,0,0,1,1,1
"('55.593735', '37.596184')",2.696258722530204,0,0,1,0,2,2
"('55.594102', '37.664976')",5.590236755635588,0,0,0,0,3,0
"('55.598405', '37.519476')",2.190388820649685,0,0,1,0,2,1
"('55.600893', '37.724077')",1.9705888279910184,0,0,1,1,1,2
"('55.601004', '37.717178')",2.3055204227365023,0,0,1,1,1,2
"('55.602312', '37.415613')",2.128278409695811,0,0,1,0,2,0
"('55.602615', '37.584515')",1.9657141890917653,0,0,1,0,1,3
"('55.603419', '37.662498')",5.446793160500197,0,0,0,0,3,0
"('55.604692', '37.661105')",5.508178064390943,0,0,0,0,3,0
"('55.604866', '37.55593')",0.7255735982680012,0,1,0,1,1,3
"('55.605583', '37.743668')",0.827036047814341,0,1,0,2,0,3
"('55.605858', '37.664731')",5.262349500355505,0,0,0,0,3,0
"('55.606131', '37.411705')",1.7823930065523814,0,0,1,0,2,0
"('55.606668', '37.527176')",1.9363474369210392,0,0,1,0,2,1
"('55.606945', '37.72538')",1.5262253112362645,0,0,1,1,1,2
"('55.607377', '37.705023')",2.732783641250516,0,0,1,0,3,0
"('55.607377', '37.712749')",2.2600187206474294,0,0,1,1,1,2
"('55.607956', '37.729035')",1.269906044263446,0,0,1,1,1,2
"('55.608348', '37.546417')",1.2097874963906745,0,0,1,0,2,1
"('55.608389', '37.613683')",3.9086360765433215,0,0,0,1,1,3
"('55.608816', '37.535412')",1.6568565059898566,0,0,1,0,2,1
"('55.612506', '37.749863')",0.16002598989116065,1,0,2,0,2,1
"('55.612608', '37.518397')",2.755610826393109,0,0,1,0,2,1
"('55.6131349', '37.7484728')",0.08492580066901624,1,0,2,0,2,1
"('55.615967', '37.546543')",2.0125499028952,0,0,1,0,2,1
"('55.616127', '37.756587')",0.6951633741425154,0,1,1,1,1,2
"('55.617281', '37.417446')",0.5024256963452494,0,1,0,1,1,1
"('55.617378', '37.411463')",0.7643589846744913,0,1,0,1,1,1
"('55.618336', '37.74964')",0.6424497191209493,0,1,1,1,1,2
"('55.618679', '37.586006')",3.0164591005481043,0,0,0,1,0,4
"('55.618761', '37.263555')",9.962897712496735,0,0,0,0,1,0
"('55.619467', '37.415344')",0.43691764249407156,1,0,1,0,2,0
"('55.619599', '37.417167')",0.32846011816181114,1,0,1,0,2,0
"('55.620888', '37.601627')",3.8963307023416,0,0,0,1,1,3
"('55.621333', '37.303602')",7.436116288632409,0,0,0,0,1,0
"('55.622243', '37.733635')",1.3684006754423783,0,0,1,1,1,2
"('55.623238', '37.588825')",3.5197971835524267,0,0,0,1,0,4
"('55.623427', '37.697963')",3.3325086404668873,0,0,0,1,2,1
"('55.62451', '37.652077')",6.144761362094444,0,0,0,0,3,1
"('55.625211', '37.345491')",4.818323392054614,0,0,0,1,0,2
"('55.625471', '37.342814')",4.9889511904437684,0,0,0,1,0,2
"('55.6255029', '37.3040935')",7.420767387364297,0,0,0,0,1,0
"('55.625831', '37.641575')",6.293910285893658,0,0,0,0,3,1
"('55.627397', '37.718471')",2.4460594489945855,0,0,1,1,1,2
"('55.627663', '37.488953')",4.303060384245264,0,0,0,1,1,1
"('55.627727', '37.342984')",5.008822482895872,0,0,0,0,1,1
"('55.62883', '37.512937')",4.269708017201742,0,0,0,1,1,2
"('55.628932', '37.341843')",5.101005802004823,0,0,0,0,1,1
"('55.630085', '37.655463')",6.1035514314360615,0,0,0,0,3,1
"('55.631793', '37.412047')",1.3326813180877974,0,0,1,0,2,0
"('55.631803', '37.41926')",1.1985199569810254,0,0,1,0,2,0
"('55.63194', '37.48322')",4.062274963893201,0,0,0,1,1,1
"('55.632413', '37.415694')",1.311553910118978,0,0,1,0,2,0
"('55.633932', '37.529214')",4.256080146099856,0,0,0,1,1,2
"('55.6343125', '37.332509')",5.802868216412045,0,0,0,0,1,1
"('55.634812', '37.539715')",4.153431456594192,0,0,0,1,1,2
"('55.636621', '37.60549')",5.340616042654237,0,0,0,0,2,2
"('55.636702', '37.310384')",7.218928587472769,0,0,0,0,1,0
"('55.63735', '37.532017')",4.554390312205615,0,0,0,1,1,2
"('55.637581', '37.428073')",1.8768389434779482,0,0,1,0,2,0
"('55.63786', '37.429815')",1.9334950202872565,0,0,1,0,2,0
"('55.63816', '37.756299')",2.5581234464037244,0,0,2,0,2,1
"('55.638175', '37.531765')",4.646691924435645,0,0,0,1,1,2
"('55.640335', '37.309199')",7.397755886249733,0,0,0,0,1,0
"('55.640423', '37.61026')",5.8594100470793995,0,0,0,0,2,2
"('55.640914', '37.526834')",5.035840135917648,0,0,0,0,2,1
"('55.641773', '37.362869')",4.357191517709561,0,0,0,1,0,2
"('55.641919', '37.677708')",5.4605796187549105,0,0,0,0,3,0
"('55.64192', '37.523456')",5.216484895756257,0,0,0,0,2,1
"('55.642372', '37.672468')",5.757879607345914,0,0,0,0,3,0
"('55.642977', '37.393074')",3.0258785276957085,0,0,0,1,0,2
"('55.64316', '37.602984')",5.852180082203623,0,0,0,0,2,2
"('55.643465', '37.725496')",3.6901567420205486,0,0,0,2,0,3
"('55.643744', '37.492284')",5.113242426622948,0,0,0,0,2,0
"('55.644206', '37.490551')",5.044528068232421,0,0,0,0,2,0
"('55.644755', '37.392553')",3.2058440152862624,0,0,0,1,0,2
"('55.645367', '37.34869')",5.328385576383449,0,0,0,0,1,1
"('55.645553', '37.495779')",5.404340413787247,0,0,0,0,2,0
"('55.64566', '37.390603')",3.3589706020500376,0,0,0,1,0,2
"('55.645893', '37.477022')",4.447024314024813,0,0,0,1,1,1
"('55.64664', '37.47969')",4.63055767502072,0,0,0,1,1,1
"('55.646868', '37.526555')",5.66849487114097,0,0,0,0,2,1
"('55.647204', '37.618641')",6.779977102465681,0,0,0,0,2,2
"('55.647432', '37.38631')",3.6782112707169494,0,0,0,1,0,2
"('55.647728', '37.65381')",7.064775697195257,0,0,0,0,3,1
